0.000000,125.000000,-6.000000,6.000000,0.000000,6.000000,179.999500
10.000000,125.000000,4066.000000,-5550.000000,4090.000000,-4306.000000,179.999466
20.000000,125.000000,9234.000000,-9954.000000,9135.000000,-9375.000000,179.992879
30.000000,125.000000,10632.000000,-7700.000000,9967.000000,-9961.000000,179.813886
40.000000,125.000000,10521.000000,-6068.000000,6671.000000,-6049.000000,178.602026
50.000000,125.000000,9141.000000,-8125.000000,9018.000000,-6449.000000,176.804252
60.000000,125.000000,8180.000000,-7712.000000,9924.000000,-8710.000000,174.537182
70.000000,125.000000,8981.000000,-7983.000000,8322.000000,-8729.000000,171.613004
80.000000,125.000000,9979.000000,-9092.000000,9067.000000,-8944.000000,168.283445
90.000000,125.000000,9646.000000,-8839.000000,10115.000000,-9449.000000,164.549294
100.000000,125.000000,10342.000000,-9228.000000,10164.000000,-9677.000000,160.301156
110.000000,125.000000,10355.000000,-9449.000000,10053.000000,-9739.000000,155.622293
120.000000,125.000000,10589.000000,-9653.000000,10330.000000,-10016.000000,150.514141
130.000000,125.000000,10614.000000,-10349.000000,10324.000000,-9844.000000,145.104428
140.000000,125.000000,10755.000000,-10262.000000,10490.000000,-10441.000000,139.312787
150.000000,121.148467,10823.000000,-10466.000000,10632.000000,-10564.000000,133.258013
160.000000,114.193518,10909.000000,-10687.000000,10724.000000,-10614.000000,126.903182
170.000000,106.951104,11026.000000,-10761.000000,10786.000000,-10687.000000,120.252489
180.000000,110.015749,11014.000000,-10792.000000,10823.000000,-10731.000000,116.840243
190.000000,95.491109,11119.000000,-10903.000000,10971.000000,-10872.000000,109.723865
200.000000,87.821775,11242.000000,-11057.000000,11119.000000,-11026.000000,102.423168
210.000000,79.813920,11242.000000,-11020.000000,11094.000000,-10885.000000,94.886752
220.000000,71.422337,11285.000000,-11026.000000,11137.000000,-10965.000000,87.065280
230.000000,62.954138,11384.000000,-11131.000000,11211.000000,-11094.000000,79.028233
240.000000,54.319067,11427.000000,-11205.000000,11260.000000,-11156.000000,70.791844
250.000000,45.823331,11439.000000,-11193.000000,11279.000000,-11143.000000,62.469006
